id tweet,date,text,lang,app,author,id author,name,description,location,created at,author url,description urls,profile image url,followers,following,tweets,relation,user retweeted,tweet hashtags,tweet urls,media keys,id tweet retweeted,media types,media urls,retrieved at
1592924331457531904,2022-11-16 16:55:30,"Fuming I can’t hop on right now.   Heading out, will get some games in later on once I’m back 🫡  The grind on #Warzone2 is due to be mad.  #ModernWarfare2 #MW2 #CallofDuty",en,Twitter for iPhone,ImSmok_,1180454502689886210,Smok🇬🇧,Two Month MnK Player 🖱⌨️ | CC @InTheSolarHQ,"London, England",2019-10-05 12:08:39,['https://t.co/hobCZW5s7h'],None,https://pbs.twimg.com/profile_images/1591905561402040322/WpyBCgjJ_normal.jpg,201,442,691,tweet,None,"['Warzone2', 'ModernWarfare2', 'MW2', 'CallofDuty']",None,[],,[],[],2022-11-16 16:58:50
1592924326264639490,2022-11-16 16:55:29,Livestreaming #CallofDutyModernWarfare2 #Warzone2  Let the race being to be in the top 100 for wins! Live @ https://t.co/7sCWuy5ggA #Live,en,Twitter Web App,KMillsHD,1474656775,KMillsHD,"17k Amazing Subs on YouTube! Gaming is my speciality also being pretty cool If you want to play a game, I'm always down for winning GamerTag: KMILLSHD",LDN,2013-06-01 12:48:04,['https://t.co/naxcLR76mD'],None,https://pbs.twimg.com/profile_images/1392964896799838218/J_BZeEwT_normal.jpg,2973,334,5534,tweet,None,"['CallofDutyModernWarfare2', 'Warzone2', 'Live']",['https://twitch.tv/millshd'],[],,[],[],2022-11-16 16:58:50
1592924324587253761,2022-11-16 16:55:28,"#Argentina  #Warzone2 #GBBO #Trump2024 #MAGAGA #PMQs #RippleSwell   #UkraineRussiaWar #에이티즈 #JEONGHAN #RedVelvet 🏆 United Arab Emirates vs Argentina  live @Argentina  Free streams para messi ,,,, https://t.co/S2uocG9UtF  link mobile  https://t.co/dU6vSoMSCK",en,Twitter Web App,villarreal_HDTV,1580198906339930112,villarreal,"Villarreal Club de Fútbol, S.A.D. (Valencian: Vila-real Club de Futbol, S.A.D.), usually abbreviated to Villarreal CF or simply Villarreal, is a professional fo",None,2022-10-12 14:09:27,None,None,https://pbs.twimg.com/profile_images/1580200805248159747/LKKWp9Xp_normal.jpg,38,180,429,tweet,None,"['Argentina', 'Warzone2', 'GBBO', 'Trump2024', 'MAGAGA', 'PMQs', 'RippleSwell', 'UkraineRussiaWar', '에이티즈', 'JEONGHAN', 'RedVelvet']","['https://cutt.ly/bMR2atW', 'https://tinyurl.com/mt2xerce']",[],,[],[],2022-11-16 16:58:50
1592924318006411264,2022-11-16 16:55:27,"RT @JakeFortyLive: LIVE NOW -&gt; JakeForty is now live Streaming -  "" #Warzone2  IS HERE ! DUBCITY IS BACK! 👑120/150 Sexxy Beasts | !giveaway | !discord | Twitter @ JakeFortylive "" Playing #CallofDuty #MW2 #MWII !  🚨LIVE NOW➡️https://t.co/MOWsyDzWBt   #TeamSMF #StreamingMoFos #dubcity",en,Twitter Web App,Redbit21,1416983500494970880,Redbit2,Thank you for checking out my Twitter! Twitch Affiliate!! For business inquiries email redbit36@gmail.com,"Minnesota, USA",2021-07-19 04:49:37,['https://t.co/qYs4KGYato'],None,https://pbs.twimg.com/profile_images/1432924719901249538/uQZ9Ep5i_normal.jpg,73,211,618,retweeted,JakeFortyLive,"['Warzone2', 'CallofDuty', 'MW2', 'MWII', 'TeamSMF', 'StreamingMoFos', 'dubcity']",['https://twitch.tv/jakeforty'],[],1592899537903161346,[],[],2022-11-16 16:58:50
1592924313224896512,2022-11-16 16:55:26,"Stupid Question, but Do i need to keep any previous Call of Duty titles on my PS5 to play Warzone 2 or MW2?  #Warzone2 #CallofDutyModernWarfare2",en,Twitter for Android,_YL2P,4744420728,Cam,Offical Fan Account for Me.,Estados Unidos,2016-01-11 18:44:04,None,None,https://pbs.twimg.com/profile_images/1585141644562763781/gQ2HJAqv_normal.jpg,171,517,8236,tweet,None,"['Warzone2', 'CallofDutyModernWarfare2']",None,[],,[],[],2022-11-16 16:58:50
1592924310179495937,2022-11-16 16:55:25,RT @jarlow6: It’s WARZONE DAYYYYY!!!#Warzone2 https://t.co/aiIg28SSNO,en,Twitter Web App,WiseDeej,842410786978971648,Deej,,"Chicago, IL",2017-03-16 16:22:37,None,None,https://pbs.twimg.com/profile_images/1532788377849823244/4dCDE4jv_normal.jpg,666,95,13815,retweeted,jarlow6,['Warzone2'],['https://twitter.com/jarlow6/status/1592898700422295556/video/1'],['7_1592898661075353601'],1592898700422295556,['video'],['https://pbs.twimg.com/ext_tw_video_thumb/1592898661075353601/pu/img/jt-qay2KB7IS6rhV.jpg'],2022-11-16 16:58:50
1592924309802344448,2022-11-16 16:55:25,"#Argentina  #Warzone2 #GBBO #Trump2024 #MAGAGA #PMQs #RippleSwell   #UkraineRussiaWar #에이티즈 #JEONGHAN #RedVelvet 🏆 United Arab Emirates vs Argentina  live @Argentina  Free streams para messi ,,,, https://t.co/5OWga1g52p  link mobile  https://t.co/gQDqMtsIt5",en,Twitter Web App,ArsenalHD_LIVE,1584241497607589888,Arsenal,,None,2022-10-23 17:53:19,None,None,https://pbs.twimg.com/profile_images/1584242017185329152/jClSD5m5_normal.jpg,1,30,213,tweet,None,"['Argentina', 'Warzone2', 'GBBO', 'Trump2024', 'MAGAGA', 'PMQs', 'RippleSwell', 'UkraineRussiaWar', '에이티즈', 'JEONGHAN', 'RedVelvet']","['https://cutt.ly/bMR2atW', 'https://tinyurl.com/mt2xerce']",[],,[],[],2022-11-16 16:58:50
1592924291829755905,2022-11-16 16:55:20,RT @joy_joy_6z: #Warzone2 depuis que le chat à proximité a été mis https://t.co/2eGOzbNTgf,fr,Twitter for Android,F_rancesca_,751651592,🌿 Frᥲᥒᥴᥱsᥴᥲ.,,None,2012-08-11 17:54:52,['https://t.co/kikaQr3FyS'],None,https://pbs.twimg.com/profile_images/1402960384290693122/EHA9s0eJ_normal.jpg,143,333,20271,retweeted,joy_joy_6z,['Warzone2'],['https://twitter.com/joy_joy_6z/status/1592744530838945792/video/1'],['7_1592744498932711426'],1592744530838945792,['video'],['https://pbs.twimg.com/ext_tw_video_thumb/1592744498932711426/pu/img/mJLSOriVpdj8mTj6.jpg'],2022-11-16 16:58:50
1592924287497011200,2022-11-16 16:55:19,Another hour and we on!   #Warzone2 #DMZ #CallOfDuty #Warzone #Rebirth #FortunesKeep #RebirthIsland #BattleRoyal #ModernWarfare2 #Lakers #Dodgers #LakeShow #weed,en,Twitter for iPhone,Jay_The_Plumber,633837556,El Fanatico Toxico De Los Seahawks,DONT TAKE MY TWEETS OR LIKES SERIOUS! Jozabad just call me Jay🤓6ft 2in🙌🏽 LA🌇 Father👨‍👧‍👦Subfighter MMA👊🏽 Lakers🏀Kings🏒Dodgers⚾️Seahawks🏈DragonBall🐉,Los Angeles CA ,2012-07-12 15:50:25,None,None,https://pbs.twimg.com/profile_images/1556459008285822977/72RS5isU_normal.jpg,1210,1081,29727,tweet,None,"['Warzone2', 'DMZ', 'CallOfDuty', 'Warzone', 'Rebirth', 'FortunesKeep', 'RebirthIsland', 'BattleRoyal', 'ModernWarfare2', 'Lakers', 'Dodgers', 'LakeShow', 'weed']",None,[],,[],[],2022-11-16 16:58:50
1592924272443691008,2022-11-16 16:55:16,"Check out my Gig on Fiverr: do photoshop manipulation, image retouching, and composite https://t.co/micYJpalFm #Warzone2  #Mariners #Trudeau #twitter2 #wednesdaythought #MAGAGA #shanquellarobinson #Bled #photoshopediting #PhotoEditing  #photomanipulation #Fiverr #imageretouch",en,Twitter Web App,ChamilJayalal,1264295816421879813,Chamilgraphics,"Hello! I'm a creative graphic artist who is passionate about Nft Art Design, Logo Design, Photoshop Editing, High-End Retouching on Fiverr. https://t.co/vmwZpQQfqk",united state ,2020-05-23 20:44:32,None,['http://fiverr.com/chamil85'],https://pbs.twimg.com/profile_images/1587706128644931585/bsLktbcg_normal.jpg,13,231,432,tweet,None,"['Warzone2', 'Mariners', 'Trudeau', 'twitter2', 'wednesdaythought', 'MAGAGA', 'shanquellarobinson', 'Bled', 'photoshopediting', 'PhotoEditing', 'photomanipulation', 'Fiverr', 'imageretouch']",['https://www.fiverr.com/share/XEzwA5'],[],,[],[],2022-11-16 16:58:50
1592924268983033857,2022-11-16 16:55:15,RT @CozyFPS_: Proximity chat is hilarious! 🤣  #Warzone2 #Warzone #CallofDutyModernWarfare2 #callofduty https://t.co/ya2yQMX434,en,Twitter for iPhone,springbot87,1427381304019111943,not springbot,stuck between rock and giant gorilla send help,King bobs palace ,2021-08-16 21:26:49,None,None,https://pbs.twimg.com/profile_images/1592003884599451650/c1asgZ6F_normal.jpg,14,163,2993,retweeted,CozyFPS_,"['Warzone2', 'Warzone', 'CallofDutyModernWarfare2', 'callofduty']",['https://twitter.com/CozyFPS_/status/1592920108749520896/video/1'],['7_1592919587569500160'],1592920108749520896,['video'],['https://pbs.twimg.com/ext_tw_video_thumb/1592919587569500160/pu/img/XO6pg3Pn43o0HNuY.jpg'],2022-11-16 16:58:50
1592924268324880384,2022-11-16 16:55:15,So warzone 2 is squads only hmmm  Cough  Xbox GT: KillaKilla01  Activision Id: ki760#6663854  #MW2  #DMZ  #Warzone2,en,Twitter for Android,KI_760,1358867785196204037,KI760,Twitch Affiliate | Member of the VE2 Community | Powered By Conq Gaming | College student | Official Twitter,None,2021-02-08 19:58:31,['https://t.co/KIUcJj94Gl'],None,https://pbs.twimg.com/profile_images/1420309367220486148/p_OHBwJD_normal.jpg,164,209,404,tweet,None,"['MW2', 'DMZ', 'Warzone2']",None,[],,[],[],2022-11-16 16:58:50
1592924259608715264,2022-11-16 16:55:13,LIBERARAM O WARZONE 2.0 SÓ VAMOOOO #Warzone2 https://t.co/QS87sF6zwr,pt,Twitter Web App,luqasyre,1483546177480056836,luqas,DMC devil hunter |  Spider-Man |  Xbox | Syre`s fan| VideoGame Player | Sony | PC | Forspoken ~Devils never cry,"Queens, NY",2022-01-18 21:06:20,None,None,https://pbs.twimg.com/profile_images/1584541747413241856/lPlbqmPm_normal.jpg,43,403,588,tweet,None,['Warzone2'],['https://twitter.com/luqasyre/status/1592924259608715264/photo/1'],['3_1592924218294951937'],,['photo'],['https://pbs.twimg.com/media/Fhs0IwmWYAEQWMB.jpg'],2022-11-16 16:58:50
1592924245344276480,2022-11-16 16:55:09,"RT @P4wnyhof: I got the #warzone2 day 1 loadouts for you :O  Been trying to find a pattern for long range attachments and i think we are onto something @Warzone_Loadout   Best HCR 56, RPK, FENNEC and TAQ 56 https://t.co/MzPWWpmWsD",en,Twitter for iPhone,blark2992,770107941038981120,Bryan Cee,,"Virginia, USA",2016-08-29 03:56:56,None,None,https://pbs.twimg.com/profile_images/1495194792829067265/wBfp0gV8_normal.jpg,1,22,1253,retweeted,P4wnyhof,['warzone2'],"['https://twitter.com/P4wnyhof/status/1592750628954333190/photo/1', 'https://twitter.com/P4wnyhof/status/1592750628954333190/photo/1', 'https://twitter.com/P4wnyhof/status/1592750628954333190/photo/1', 'https://twitter.com/P4wnyhof/status/1592750628954333190/photo/1']","['3_1592750606321590274', '3_1592750606330077186', '3_1592750606329970688', '3_1592750606313308161']",1592750628954333190,[],[],2022-11-16 16:58:50
1592924233923190786,2022-11-16 16:55:07,"RT @CallofDutyUK: Tonight, we're dropping here again 🪂 #Warzone2 https://t.co/Dw1r0qyGkN",en,Twitter for Android,FVRFVN,458741880,FVRFVN 🇹🇹,Artist & Producer | IG: fvrfvn | PSN: fvrfvn_ | 📧: fvrfvninquiries@gmail.com,Trinidad and Tobago,2012-01-08 22:12:15,['https://t.co/bXcasx8mc1'],['http://linktr.ee/P4wnyhof'],https://pbs.twimg.com/profile_images/1552068193837092866/jRByhnFY_normal.jpg,1474,637,16183,retweeted,CallofDutyUK,['Warzone2'],"['https://twitter.com/CallofDutyUK/status/1592839834359697410/photo/1', 'https://twitter.com/CallofDutyUK/status/1592839834359697410/photo/1', 'https://twitter.com/CallofDutyUK/status/1592839834359697410/photo/1', 'https://twitter.com/CallofDutyUK/status/1592839834359697410/photo/1']","['3_1592839538925264899', '3_1592839539046977538', '3_1592839539252404225', '3_1592839591127654403']",1592839834359697410,"['photo', 'photo', 'photo', 'photo']","['https://pbs.twimg.com/media/FhrnHxXWYAMY1kO.jpg', 'https://pbs.twimg.com/media/FhrnHx0XkAIgKV-.jpg', 'https://pbs.twimg.com/media/FhrnHylWIAE0xaC.jpg', 'https://pbs.twimg.com/media/FhrnKz1XoAMrYED.jpg']",2022-11-16 16:58:50
1592924233033986053,2022-11-16 16:55:06,Me hyping the boys up after our first #Warzone2 win  https://t.co/56hPMoOQoP,en,Twitter for iPhone,keemiemillz,32493749,12Years A Side Nigga,Caiden ❤ #Bitcoin,"Manhattan, NY",2009-04-17 17:41:11,['https://t.co/01svQOLoe7'],None,https://pbs.twimg.com/profile_images/1363774246611263488/7b_tyz-d_normal.jpg,5290,871,152372,tweet,None,['Warzone2'],['https://twitter.com/SportsCenter/status/842404710430715905/video/1'],['7_842404692978212866'],,['video'],['https://pbs.twimg.com/ext_tw_video_thumb/842404692978212866/pu/img/XT3MlDNGkN0cX_lY.jpg'],2022-11-16 16:58:50
1592924227753345024,2022-11-16 16:55:05,初WARZONE2は４位でした。 操作設定が戻ってるのはなぜ～ #Warzone2 https://t.co/IIwPDuZ7Ib,ja,Twitter Web App,bakuchikubi1,1387179922834083845,BAKURETSUTIKUBI,配信やプレイ動画アップしているのでよかったらご登録ください。  CODメインに色々、最近はOW2はじめました😳 楽しく仲良く元気よく！！,日本,2021-04-27 23:00:51,['https://t.co/pJvCOhQjeK'],None,https://pbs.twimg.com/profile_images/1559680790287761408/Z6W5Rf5x_normal.jpg,30,29,100,tweet,None,['Warzone2'],['https://twitter.com/bakuchikubi1/status/1592924227753345024/photo/1'],['3_1592923864547614721'],,['photo'],['https://pbs.twimg.com/media/Fhsz0KyaYAEs-3-.png'],2022-11-16 16:58:50
1592924212611932161,2022-11-16 16:55:02,RT @Warzone2Hub: Who wants these three in #Warzone2 &amp; #MWIi ? https://t.co/kV8wIwpmOL,en,Twitter Web App,0GhostDragon,1342741755603595264,GHOST DRAGON,,None,2020-12-26 08:00:43,None,None,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,5,4,retweeted,Warzone2Hub,"['Warzone2', 'MWIi']",['https://twitter.com/Warzone2Hub/status/1592920325880094720/photo/1'],['3_1592920320125566978'],1592920325880094720,['photo'],['https://pbs.twimg.com/media/Fhswl2yWAAIhaK7.jpg'],2022-11-16 16:58:50
1592924214834913280,2022-11-16 16:55:02,RT @CallofDutyLATAM: Deja un 🪂 en los comentarios si vas a saltar a #Warzone2 hoy.,es,Twitter for Android,Eljosmats,1521506867536666624,EL_JOSMATS,Hola que tal empezando en el este multiverso de contenido pásate el mi canal ya tacos al pastor,"Oaxaca, México",2022-05-03 15:08:36,['https://t.co/7Jw7NwP7pN'],None,https://pbs.twimg.com/profile_images/1545288432196493313/pgk90IXH_normal.jpg,0,66,26,retweeted,CallofDutyLATAM,['Warzone2'],None,[],1592910615974060032,[],[],2022-11-16 16:58:50
1592924201710915584,2022-11-16 16:54:59,"Weno, pues ya está la tarde echada 🫡🙃 #Warzone2",es,Twitter for Android,Jdiego_Uceda,1645598120,JD,,Gotham,2013-08-04 16:27:27,None,None,https://pbs.twimg.com/profile_images/1198979999740637184/UtxCivS7_normal.jpg,519,358,22304,tweet,None,['Warzone2'],None,[],,[],[],2022-11-16 16:58:50
1592924194421243904,2022-11-16 16:54:57,RT @CallofDuty: A new era begins. See you in Al Mazrah 🪂  #Warzone2 is free-to-play 🔥 https://t.co/4JVI85UvBT,en,Twitter for iPhone,KingJameis2,1423071266144198664,Kevin,#WhoDatNation #STLFLY #WWE,None,2021-08-05 00:00:17,None,None,https://pbs.twimg.com/profile_images/1423071423011164160/HRVh30K4_normal.jpg,19,91,482,retweeted,CallofDuty,['Warzone2'],['https://twitter.com/CallofDuty/status/1592681441367687168/video/1'],['13_1592680453634330624'],1592681441367687168,['video'],['https://pbs.twimg.com/media/FhpXOMhUcAAKrVI.jpg'],2022-11-16 16:58:50
1592924188360282123,2022-11-16 16:54:56,CallofDuty: Drop a 🪂 in the replies if you’re jumping into #Warzone2 today.,en,IFTTT,simplycharles85,1501258973655220231,Charlie Simpson,Gooner. 4. Eva CODGOD,None,2022-03-08 18:10:40,None,None,https://pbs.twimg.com/profile_images/1501262030371794948/ouAKNq1e_normal.jpg,38,114,5263,tweet,None,['Warzone2'],None,[],,[],[],2022-11-16 16:58:50
1592924177824350210,2022-11-16 16:54:53,#UAEARG #UAEvsARG   #Argentina  #Warzone2 #GBBO #Trump2024 #MAGAGA #PMQs    #UkraineRussiaWar #에이티즈  🔴🅻🅸🆅🅴ᴴᴰ United Arab Emirates vs Argentina Live  🔗Live Link=&gt; https://t.co/8VqWMfPVXI  🔗Live Link=&gt; https://t.co/8VqWMfPVXI  🔗Live Link=&gt; https://t.co/8VqWMfPVXI https://t.co/mlQBoSlBuz,en,Twitter Web App,BayernMunich_TV,1554000158828167168,Bayern_Munich,"Bayern München e. V. (FCB, pronounced(listen)), also known as FC Bayern (pronounced  (listen)), Bayern Munich,",None,2022-08-01 07:06:02,None,None,https://pbs.twimg.com/profile_images/1566536908771332096/Z8KBc4iI_normal.jpg,132,1116,5111,tweet,None,"['UAEARG', 'UAEvsARG', 'Argentina', 'Warzone2', 'GBBO', 'Trump2024', 'MAGAGA', 'PMQs', 'UkraineRussiaWar', '에이티즈']","['https://tinyurl.com/mt2xerce', 'https://tinyurl.com/mt2xerce', 'https://tinyurl.com/mt2xerce', 'https://twitter.com/BayernMunich_TV/status/1592924177824350210/photo/1']",['3_1592924133587062784'],,['photo'],['https://pbs.twimg.com/media/Fhs0D1CakAAhFZ-.png'],2022-11-16 16:58:50
1592924172233375745,2022-11-16 16:54:52,#UAEARG #UAEvsARG   #Argentina  #Warzone2 #GBBO #Trump2024 #MAGAGA #PMQs    #UkraineRussiaWar #에이티즈  🔴🅻🅸🆅🅴ᴴᴰ United Arab Emirates vs Argentina Live  🔗Live Link=&gt; https://t.co/irwJsGXBQB  🔗Live Link=&gt; https://t.co/irwJsGXBQB  🔗Live Link=&gt; https://t.co/irwJsGXBQB https://t.co/On4wzWQQVC,en,Twitter Web App,Flamengo_LiveHD,1580194045049311232,Flamengo,"Clube de Regatas do Flamengo (Brazilian Portuguese:  English: Flamengo Rowing Club), more commonly referred to as simply Flame",None,2022-10-12 13:50:12,None,None,https://pbs.twimg.com/profile_images/1580195832934334464/BnWqRLIp_normal.jpg,15,225,450,tweet,None,"['UAEARG', 'UAEvsARG', 'Argentina', 'Warzone2', 'GBBO', 'Trump2024', 'MAGAGA', 'PMQs', 'UkraineRussiaWar', '에이티즈']","['https://tinyurl.com/mt2xerce', 'https://tinyurl.com/mt2xerce', 'https://tinyurl.com/mt2xerce', 'https://twitter.com/Flamengo_LiveHD/status/1592924172233375745/photo/1']",['3_1592924140671209479'],,['photo'],['https://pbs.twimg.com/media/Fhs0EPbaEAcVLLC.png'],2022-11-16 16:58:50
1592924166361317378,2022-11-16 16:54:51,#UAEARG #UAEvsARG   #Argentina  #Warzone2 #GBBO #Trump2024 #MAGAGA #PMQs    #UkraineRussiaWar #에이티즈  🔴🅻🅸🆅🅴ᴴᴰ United Arab Emirates vs Argentina Live  🔗Live Link=&gt; https://t.co/XTyi1MzEtv  🔗Live Link=&gt; https://t.co/XTyi1MzEtv  🔗Live Link=&gt; https://t.co/XTyi1MzEtv https://t.co/gGxUI9JySE,en,Twitter Web App,Palmeiras_HD,1580204609184108544,Palmeiras,"Palmeiras, is a Brazilian professional football club based in the city of São Paulo, in the district of Perdizes. Palmeiras is one of the most popular clubs in",None,2022-10-12 14:32:03,None,None,https://pbs.twimg.com/profile_images/1580205246990909445/XIleMNKy_normal.png,9,223,435,tweet,None,"['UAEARG', 'UAEvsARG', 'Argentina', 'Warzone2', 'GBBO', 'Trump2024', 'MAGAGA', 'PMQs', 'UkraineRussiaWar', '에이티즈']","['https://tinyurl.com/mt2xerce', 'https://tinyurl.com/mt2xerce', 'https://tinyurl.com/mt2xerce', 'https://twitter.com/Palmeiras_HD/status/1592924166361317378/photo/1']",['3_1592924144320253954'],,['photo'],['https://pbs.twimg.com/media/Fhs0EdBaEAI6Uka.png'],2022-11-16 16:58:50
1592924170190745600,2022-11-16 16:54:51,RT @GreyFromYoutube: 🚨NEW VIDEO Modern Warfare 2 content in full effect! https://t.co/CeIzP3ulEW…  #mw2 #ModernWarfare2 #Warzone2 https://t.co/WqUSGv98Eo,en,Twitter for iPhone,Ocean_AE86,4508985073,DaddyOcean,A Father👨🏽‍🍼! Twitch Affiliated! https://t.co/YKYdOt1fHF 600+ subscribers YT. My ❤️ @MommaBosss,"Ohio, USA",2015-12-09 16:15:31,['https://t.co/AEbZPEldit'],['https://twitch.tv/o_oceann'],https://pbs.twimg.com/profile_images/1592520412444909570/xV7RIjAe_normal.jpg,368,364,9853,retweeted,GreyFromYoutube,"['mw2', 'ModernWarfare2', 'Warzone2']","['http://youtube.com/c/greya?sub_', 'https://twitter.com/GreyFromYoutube/status/1592920175006797824/photo/1']",['3_1592919302897864704'],1592920175006797824,[],[],2022-11-16 16:58:50
1592924165551443969,2022-11-16 16:54:50,"RT @XlBiglNoGaming: Excited for #Warzone2 and #DMZ. About an hr left i think! With my new schedule I'm off today, so may stream some!",en,Twitter for Android,XlBiglNo,141845843,Big NoNo,"Sports, gaming (@XlBiglNoGaming), politics, Star Wars, LotR.",TN,2010-05-09 06:01:33,None,None,https://pbs.twimg.com/profile_images/1321493433555496968/MrF5Elsh_normal.jpg,367,508,11728,retweeted,XlBiglNoGaming,"['Warzone2', 'DMZ']",None,[],1592923689427030016,[],[],2022-11-16 16:58:50
1592924161311412225,2022-11-16 16:54:49,#UAEARG #UAEvsARG   #Argentina  #Warzone2 #GBBO #Trump2024 #MAGAGA #PMQs    #UkraineRussiaWar #에이티즈  🔴🅻🅸🆅🅴ᴴᴰ United Arab Emirates vs Argentina Live  🔗Live Link=&gt; https://t.co/dU6vSoMSCK  🔗Live Link=&gt; https://t.co/dU6vSoMSCK  🔗Live Link=&gt; https://t.co/dU6vSoMSCK https://t.co/dv7izZvBvD,en,Twitter Web App,villarreal_HDTV,1580198906339930112,villarreal,"Villarreal Club de Fútbol, S.A.D. (Valencian: Vila-real Club de Futbol, S.A.D.), usually abbreviated to Villarreal CF or simply Villarreal, is a professional fo",None,2022-10-12 14:09:27,None,None,https://pbs.twimg.com/profile_images/1580200805248159747/LKKWp9Xp_normal.jpg,38,180,429,tweet,None,"['UAEARG', 'UAEvsARG', 'Argentina', 'Warzone2', 'GBBO', 'Trump2024', 'MAGAGA', 'PMQs', 'UkraineRussiaWar', '에이티즈']","['https://tinyurl.com/mt2xerce', 'https://tinyurl.com/mt2xerce', 'https://tinyurl.com/mt2xerce', 'https://twitter.com/villarreal_HDTV/status/1592924161311412225/photo/1']",['3_1592924145700204544'],,['photo'],['https://pbs.twimg.com/media/Fhs0EiKacAAM2zd.png'],2022-11-16 16:58:50
1592924157452644352,2022-11-16 16:54:48,RT @Speros_OG: Long Range✅ No Recoil✅ Dual Zoom for Mid and Long Range✅ Top Meta Contender AR Build for #Warzone2 Tuning Below ⤵ #BuildGod https://t.co/rQiVIQXS0W https://t.co/bOrVa5U3Hx,en,Twitter for iPhone,blark2992,770107941038981120,Bryan Cee,,"Virginia, USA",2016-08-29 03:56:56,None,None,https://pbs.twimg.com/profile_images/1495194792829067265/wBfp0gV8_normal.jpg,1,22,1253,retweeted,Speros_OG,"['Warzone2', 'BuildGod']","['https://twitter.com/i/web/status/1592587905381564419', 'https://twitter.com/Speros_OG/status/1592587905381564419/video/1']",['3_1592587675109818371'],1592587905381564419,[],[],2022-11-16 16:58:50
1592924155334529024,2022-11-16 16:54:48,#UAEARG #UAEvsARG   #Argentina  #Warzone2 #GBBO #Trump2024 #MAGAGA #PMQs    #UkraineRussiaWar #에이티즈  🔴🅻🅸🆅🅴ᴴᴰ United Arab Emirates vs Argentina Live  🔗Live Link=&gt; https://t.co/gQDqMtsIt5  🔗Live Link=&gt; https://t.co/gQDqMtsIt5  🔗Live Link=&gt; https://t.co/gQDqMtsIt5 https://t.co/wwUWnloDHO,en,Twitter Web App,ArsenalHD_LIVE,1584241497607589888,Arsenal,,None,2022-10-23 17:53:19,None,None,https://pbs.twimg.com/profile_images/1584242017185329152/jClSD5m5_normal.jpg,1,30,213,tweet,None,"['UAEARG', 'UAEvsARG', 'Argentina', 'Warzone2', 'GBBO', 'Trump2024', 'MAGAGA', 'PMQs', 'UkraineRussiaWar', '에이티즈']","['https://tinyurl.com/mt2xerce', 'https://tinyurl.com/mt2xerce', 'https://tinyurl.com/mt2xerce', 'https://twitter.com/ArsenalHD_LIVE/status/1592924155334529024/photo/1']",['3_1592924148690407426'],,['photo'],['https://pbs.twimg.com/media/Fhs0EtTVUAIca9p.png'],2022-11-16 16:58:50
1592924146002190337,2022-11-16 16:54:46,Modern Warfare II has a #Warzone2 vid upon start but looks like it’s still locked for play https://t.co/259J801EyA,en,Twitter for iPhone,alyssa_merc,2253689060,alyssa mercante,"SHE/HER & BI / senior editor @kotaku - former @gamesradar - @nyvgcc & @wgaeast member - #SPG100 - views my own, come correct - amercante@kotaku.com",Bedstuy,2013-12-19 15:34:05,['https://t.co/bgWD9rj7HZ'],None,https://pbs.twimg.com/profile_images/1584944705795772418/yJB_GNAW_normal.jpg,2956,1282,28834,tweet,None,['Warzone2'],['https://twitter.com/alyssa_merc/status/1592924146002190337/photo/1'],['3_1592924142688509955'],,['photo'],['https://pbs.twimg.com/media/Fhs0EW8XoAM2koB.jpg'],2022-11-16 16:58:50
1592924137894600705,2022-11-16 16:54:44,"RT @CallofDutyUK: Tonight, we're dropping here again 🪂 #Warzone2 https://t.co/Dw1r0qyGkN",en,Twitter for iPhone,kenjoglar,1194432758,Mr. J,"(💎 🙌)$GME  “I wanted to end the world, but I'll settle for ending yours.”  $dogecoin","New Jersey, USA",2013-02-18 18:52:42,None,None,https://pbs.twimg.com/profile_images/1403498548050731010/SnS_EDEL_normal.jpg,83,114,3955,retweeted,CallofDutyUK,['Warzone2'],"['https://twitter.com/CallofDutyUK/status/1592839834359697410/photo/1', 'https://twitter.com/CallofDutyUK/status/1592839834359697410/photo/1', 'https://twitter.com/CallofDutyUK/status/1592839834359697410/photo/1', 'https://twitter.com/CallofDutyUK/status/1592839834359697410/photo/1']","['3_1592839538925264899', '3_1592839539046977538', '3_1592839539252404225', '3_1592839591127654403']",1592839834359697410,"['photo', 'photo', 'photo', 'photo']","['https://pbs.twimg.com/media/FhrnHxXWYAMY1kO.jpg', 'https://pbs.twimg.com/media/FhrnHx0XkAIgKV-.jpg', 'https://pbs.twimg.com/media/FhrnHylWIAE0xaC.jpg', 'https://pbs.twimg.com/media/FhrnKz1XoAMrYED.jpg']",2022-11-16 16:58:50
1592924139375198208,2022-11-16 16:54:44,RT @Speros_OG: Long Range✅ No Recoil✅ Dual Zoom for Mid and Long Range✅ Top Meta Contender AR Build for #Warzone2 Tuning Below ⤵ #BuildGod https://t.co/rQiVIQXS0W https://t.co/bOrVa5U3Hx,en,Twitter Web App,bidenshitstain,1433433989952516096,nada,,None,2021-09-02 14:18:03,None,None,https://pbs.twimg.com/profile_images/1433434050178469888/wC_DCEfk_normal.png,6,215,1953,retweeted,Speros_OG,"['Warzone2', 'BuildGod']","['https://twitter.com/i/web/status/1592587905381564419', 'https://twitter.com/Speros_OG/status/1592587905381564419/video/1']",['3_1592587675109818371'],1592587905381564419,[],[],2022-11-16 16:58:50
